id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0151,I’ve asked the pharmacy twice and they still say they’re waiting on your office. Can this please be taken care of today?,Prescription Refill,train,easy,0,patient,slightly_frustrated,,,prescription_refill_60_mixed.csv
row_0152,I have been waiting on this for several days and still cannot get my medication released.,Prescription Refill,train,easy,0,patient,slightly_frustrated,,,prescription_refill_60_mixed.csv
row_0153,"I already checked with the pharmacy twice, and they keep saying they’re still waiting to hear back from you. I’m down to my last few pills now, so can someone please take care of this?",Prescription Refill,train,hard,0,patient,slightly_frustrated,"Even without explicitly using the label term, the request is clearly about renewing ongoing medication access, so Prescription Refill is the best route.",,prescription_refill_60_mixed.csv
row_0154,I’m reaching out for my father because he needs another supply of his ongoing medication before he runs out next week.,Prescription Refill,train,easy,0,caregiver,medium_realistic,,,prescription_refill_60_mixed.csv
row_0155,I’m contacting you for my mother because she is running low on her regular tablets and needs another supply authorized.,Prescription Refill,train,easy,0,caregiver,medium_realistic,,,prescription_refill_60_mixed.csv
row_0156,"Good morning, I need the next order for my regular medication sent to the same pharmacy I usually use. Please let me know if anything else is needed.",Prescription Refill,train,easy,0,patient,email_style_long,,,prescription_refill_60_mixed.csv
row_0157,Please send a refill for my regular cream to the pharmacy on file.,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0158,I need another supply of my regular medicine and wanted to ask if your office can send it in today.,Prescription Refill,train,easy,0,patient,medium_realistic,,,prescription_refill_60_mixed.csv
row_0159,I need another supply of my regular medication sent to the pharmacy before Friday.,Prescription Refill,train,easy,0,patient,medium_realistic,,,prescription_refill_60_mixed.csv
row_0160,"Good afternoon, I’m contacting you on behalf of my mother. She went to pick up her usual medicine, but the pharmacy said there was nothing further available and that the clinic would need to issue another order. Could you please help with that when possible?",Prescription Refill,train,hard,0,caregiver,email_style_long,"The request is to issue another order for an ongoing medication, making Prescription Refill the clearest label.",,prescription_refill_60_mixed.csv
row_0161,Can you approve more of my daily medication?,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0162,I already asked about this and I’m still waiting while my pills are almost gone.,Prescription Refill,train,easy,0,patient,slightly_frustrated,,,prescription_refill_60_mixed.csv
row_0163,Can you send my regular medication again to the pharmacy?,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0164,I’m trying to help my husband get more of his regular medication and wanted to ask whether your office can send it over today.,Prescription Refill,train,easy,0,caregiver,medium_realistic,,,prescription_refill_60_mixed.csv
row_0165,"Good morning, I’m reaching out on behalf of my father. He is almost out of one of his ongoing medications, and we would appreciate it if the office could send the next order as soon as possible.",Prescription Refill,train,easy,0,caregiver,email_style_long,,,prescription_refill_60_mixed.csv
row_0166,"Hi, I need a new supply of my regular medication sent to the pharmacy on file.",Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0167,Please renew my usual eye drops.,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0168,I’m trying to sort out my regular medicine because the pharmacy says there is nothing left for them to fill unless they hear from you.,Prescription Refill,train,hard,0,patient,medium_realistic,"Although phrased indirectly, the request is for the office to authorize another supply of ongoing medication, which fits Prescription Refill.",,prescription_refill_60_mixed.csv
row_0169,"Hello, I need help with my regular medication because there are no repeats left on file and I was told your office has to send in the next authorization before the pharmacy can continue it.",Prescription Refill,train,hard,0,patient,medium_realistic,"The message focuses on obtaining authorization for more of an existing medication, which is best handled as Prescription Refill.",,prescription_refill_60_mixed.csv
row_0170,Could someone please renew my usual medication? I’m almost out.,Prescription Refill,train,easy,0,patient,medium_realistic,,,prescription_refill_60_mixed.csv
row_0171,"Hello, I’m contacting you because my usual medication is about to run out, and I’d appreciate it if your office could approve the next supply with my pharmacy.",Prescription Refill,train,easy,0,patient,email_style_long,,,prescription_refill_60_mixed.csv
row_0172,"My daughter is almost out of her routine medication, and I need help getting the next order sent in.",Prescription Refill,train,easy,0,caregiver,medium_realistic,,,prescription_refill_60_mixed.csv
row_0173,Can you renew my usual tablets?,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0174,I’m down to my last couple of pills and still haven’t heard back. Please process this soon.,Prescription Refill,train,easy,0,patient,slightly_frustrated,,,prescription_refill_60_mixed.csv
row_0175,Can you send in more of my regular medicine before the weekend?,Prescription Refill,train,easy,0,patient,medium_realistic,,,prescription_refill_60_mixed.csv
row_0176,"Hello, I’m reaching out for my husband because he was able to get this medication before, but now the pharmacy says they cannot continue it without a new order from the clinic.",Prescription Refill,train,hard,0,caregiver,email_style_long,"The message centers on obtaining a new order for an existing medication, so Prescription Refill is the best label.",,prescription_refill_60_mixed.csv
row_0177,Please send another order for my usual ointment.,Prescription Refill,train,easy,0,patient,short_direct,,,prescription_refill_60_mixed.csv
row_0178,"Hello, I need another fill of my routine medication and would like it sent to the same location as before. Please process this when you can.",Prescription Refill,train,easy,0,patient,email_style_long,,,prescription_refill_60_mixed.csv
row_0179,I’m helping my grandmother with her medications and wanted to ask if the office can send in more of the one she takes every day.,Prescription Refill,train,easy,0,caregiver,medium_realistic,,,prescription_refill_60_mixed.csv
row_0180,"Hello, I’m writing on behalf of my mother because she has only a small amount of her medication left. Could the office please send the next order to her normal pharmacy?",Prescription Refill,train,easy,0,caregiver,email_style_long,,,prescription_refill_60_mixed.csv
row_0181,"Good afternoon, I’m reaching out on behalf of my mother. She is trying to arrange an appointment with a specialist, but we were advised that your office needs to submit something first. Could you please help with that?",Referral Request,train,easy,0,caregiver,email_style_long,,,referral_request_60_mixed.csv
row_0182,"The other clinic says they still don’t have the doctor’s request, and I’m getting frustrated waiting on this.",Referral Request,train,easy,0,patient,slightly_frustrated,,,referral_request_60_mixed.csv
row_0183,Please submit a request so I can see the pain clinic.,Referral Request,train,easy,0,patient,short_direct,,,referral_request_60_mixed.csv
row_0184,"Hello, I’m writing because the specialist’s office told me they are waiting on documentation from your clinic before they can move forward. Please send whatever is needed so I can schedule.",Referral Request,train,easy,0,patient,email_style_long,,,referral_request_60_mixed.csv
row_0185,"Good afternoon, I’m contacting you on behalf of my mother. We were given the name of a specialist to follow up with, but their office said they cannot accept her until they receive the necessary information directly from her doctor. Could you please assist with sending that over?",Referral Request,train,hard,0,caregiver,email_style_long,"The main intent is for the current office to send the needed referral materials to a specialist, so Referral Request is the best routing label.",,referral_request_60_mixed.csv
